pid,fum,frcv,fry,forc
669141,BH-1900,BH-1900,0,CW-0100
669177,BH-1900,CC-1900,0,CW-0100
669198,DW-3125,JJ-5000,0,JC-5630
669213,DH-3950,GG-0400,0,JJ-1620
669271,RF-0500,DH-2950,0,CJ-2050
669388,TB-2300,TB-2300,0,SR-0670
669595,SJ-0600,SJ-0600,0,DH-2150
669783,CB-1130,MW-1475,0,
669950,SB-1100,JK-0500,0,KS-0850
670025,JR-3270,JB-3350,0,JB-3350
670038,BG-0750,JB-3350,0,
670091,PP-0400,,0,
670159,RT-0150,,0,
670188,JL-0215,,0,
670479,JJ-4700,KA-0625,20,KA-0625
670498,MP-0900,JS-4037,9,
670538,MR-2500,HM-0100,0,
670628,MR-2500,DF-1875,0,HJ-0300
670655,CJ-1700,AB-3850,34,KD-0100
670688,JM-2900,RT-1950,0,
670706,LF-0200,KW-1550,0,KW-1550
670747,JM-2900,JT-1600,0,CC-0200
670759,CJ-1700,JB-0450,0,AB-3850
670784,JM-2900,CR-0500,0,
670789,DJ-1325,,0,KW-1550
670840,TA-1050,EH-0150,8,JT-0650
671039,EM-0200,EM-0200,0,
671095,WT-0600,JB-8800,1,JB-8800
671149,WS-0925,TM-1200,63,DR-2800
671173,MM-5750,WS-0925,0,CD-0200
671179,MM-0900,,0,
671195,MM-0900,MM-0900,0,
671206,MS-1300,MS-1300,0,
671454,PR-0300,PR-0300,0,
671488,JF-1900,JF-1900,0,
671560,RB-2275,GB-0350,0,
671636,AD-0100,AD-0100,0,
671709,BS-0650,EP-0550,0,KD-1475
671785,ZM-0150,JC-5630,0,JW-1100
672033,CW-1850,JW-3050,0,
672225,EL-0010,EL-0010,0,CH-1500
672264,AR-1300,RR-1050,0,DW-1100
672274,JJ-4200,JJ-4200,0,BM-0330
672287,QB-0250,QB-0250,0,
672289,JH-2250,RH-0700,0,
672326,AL-1100,AL-1100,0,KE-0050
672334,FG-0200,HT-0600,0,SL-0950
672341,FW-0750,FW-0750,0,
672345,JS-6700,BW-0920,0,TC-2000
672395,CN-0500,BW-2650,0,
672699,EL-0010,KL-1400,0,CT-1500
672772,AR-1300,AR-1300,0,KE-0050
672840,JE-0100,WB-0700,0,WB-0700
672898,AR-1100,AR-1100,0,
672904,MJ-2275,RN-1100,0,AB-2700
672912,LB-0500,LB-0500,0,SP-0100
672968,JC-5680,,0,JF-3150
672998,AG-0250,MM-0912,0,
673000,MM-5750,SJ-0650,0,CR-0875
673065,DM-1200,OG-0700,0,DH-2000
673170,RT-0150,,0,
673171,DM-3100,DM-3100,0,
673264,RT-0150,JH-5900,2,JH-5900
673293,DW-3125,DW-3125,0,
673441,AP-0700,,0,AA-1900
673442,AP-0700,AP-0700,0,
673556,BB-2425,BB-2425,0,
673646,BB-2425,CP-0100,0,CP-0100
673651,NM-0250,KD-0400,0,
673664,CI-0300,BM-0300,0,TS-2050
673733,TJ-2400,,0,AB-1950
673765,LM-1850,,0,RS-0962
673788,LM-1850,JJ-3900,0,MM-3800
673812,TJ-2400,AC-1350,0,RN-1250
673832,AB-3500,RA-1350,0,AH-3600
673865,MT-0550,VW-0250,0,
673909,DM-0450,JB-5700,0,JH-0840
673955,CS-1950,TW-0130,0,JB-5700
673998,BR-0050,BR-0050,0,
674006,OB-0075,,0,SM-3000
674034,ME-0600,TW-0130,5,
674182,MP-0900,MR-2500,0,
674434,MC-0700,MC-0700,0,BG-1200
674465,MC-0700,ZM-0050,0,BG-1200
674581,JC-6200,EW-0400,0,MI-0150
674597,DI-0075,CJ-2175,0,TP-2000
674779,DS-3031,DW-3950,19,BR-0150
674809,CI-0300,BR-0150,0,BR-0150
674863,CS-0850,CS-0850,0,
674940,MS-4100,MS-4100,0,
675030,JA-0050,,0,GQ-0100
675076,MC-0700,MC-0700,0,GJ-0800
675184,BR-0050,BR-0050,0,
675207,JW-5650,DL-0450,0,TP-0650
675210,TW-2270,TW-2270,0,
675217,MM-0912,DM-1200,0,
675321,MM-0912,MM-0912,0,
675353,DM-1200,KS-0850,0,LK-0600
675376,MM-0900,MA-0450,3,BM-0250
675391,TM-0650,SM-1050,0,SM-1050
675514,KC-0250,AD-1475,40,RM-3050
675555,JC-5680,JC-5680,0,
675602,CS-3400,CS-3400,0,BB-2725
675692,RT-0150,,0,WT-0200
675750,SB-1100,SB-1100,0,DS-1760
675792,JK-0500,DK-0430,0,
675800,SB-1100,DK-0430,0,CM-1250
675879,JM-0850,AM-2300,3,
675914,JJ-3900,JJ-3900,0,
675920,MB-4550,KW-1550,0,CG-0150
675943,AH-1900,JJ-4250,0,WA-0100
675947,DW-3600,HM-0200,0,NO-0300
676147,JF-1900,TA-0600,0,AJ-1150
676164,JR-3270,NM-0250,0,
676288,MR-0970,MR-0970,0,LJ-1700
676418,EM-0200,JC-3518,0,CJ-2050
676496,TB-2300,MK-1700,8,JB-5700
676512,TB-2300,BS-4350,0,RA-1500
676549,RJ-0800,GD-0050,0,BB-2250
676561,PM-0200,RH-2350,0,JH-5550
676769,RW-3850,RW-3850,0,
676860,CP-0500,KW-2500,4,CA-1300
676868,CP-0500,BW-0150,22,KW-2500
676884,TL-1025,TL-1025,0,
676981,BT-0300,BT-0300,0,
677073,AG-1500,QD-0100,0,QD-0100
677124,BB-2425,DB-0950,0,BO-0400
677218,PS-0950,DH-4000,0,DH-4000
677256,DC-0725,TJ-2400,0,
677277,MK-0760,MK-0760,0,
677296,MC-2900,MC-2900,0,QD-0300
677400,FG-0200,PW-1400,0,OS-0400
677511,TC-2050,DJ-0500,0,EW-0100
677601,TY-0100,MW-2250,0,MW-2250
677693,RF-0500,BP-1200,0,
677698,KM-3250,KM-3250,0,TR-0175
677737,DM-4300,JS-4037,10,WG-0550
677785,JW-5650,JL-0260,0,WT-0200
677787,BR-0050,JH-2900,0,MK-0730
678066,JC-6200,MJ-0030,-2,VM-0300
678214,AP-0700,SS-1300,0,MB-5100
678279,JB-8550,,0,RM-3050
678323,TA-1050,CM-3250,0,
678339,MW-2450,MW-2450,0,EW-0550
678352,CK-0250,AM-1200,0,
678379,TG-1950,CU-0050,0,BW-2020
678390,CK-0250,,0,
678419,CK-0250,LG-1000,0,CU-0050
678522,MP-2000,RT-0150,0,
678633,MJ-2275,TD-0700,0,LK-0600
678650,KC-2350,KE-0050,0,KE-0050
678662,KC-2350,BB-1750,0,BB-1750
678699,CT-1220,MM-5450,0,TD-0700
678700,JR-1150,LK-0600,0,JN-1750
678721,DA-1300,DA-1300,0,
678738,SD-0800,SD-0800,0,KW-2500
678845,BE-0350,,0,DS-1730
679018,JH-3450,JF-2050,0,
679096,DJ-1325,BM-0360,0,EL-0060
679155,AD-0100,GB-0350,0,
679190,AD-0100,DB-5450,0,MG-0925
679192,CP-0500,LS-0500,0,MJ-1800
679221,LF-0200,,0,GI-1300
679227,MS-0150,GB-0350,0,
679269,KW-1150,KW-1150,0,JS-2100
679350,LM-1100,JF-3150,5,BK-0950
679390,LM-1100,LM-1100,0,
679398,TT-0500,CG-1250,0,RN-1100
679506,MS-0100,EA-0550,1,HN-0300
679648,CN-0500,CN-0500,0,
679771,RC-1500,RC-1500,0,
679781,EL-0010,LH-1900,0,CP-2500
679837,JT-3350,AR-1300,0,
679872,JC-6200,JC-6200,0,
679970,DB-3800,DB-3800,0,
679976,KM-3250,KM-3250,0,JS-0500
679998,CS-1500,JG-3850,0,KV-0050
680147,GB-0350,TE-0300,0,MR-1250
680240,TC-2050,AE-1100,0,AB-0650
680348,MR-2500,RS-0650,0,AB-0650
680371,EM-0200,EM-0200,0,
680462,KC-2350,KC-2350,0,
680514,DH-1800,DH-1800,0,
680539,EM-0200,,0,
680578,TH-1850,,0,SM-3000
680736,LM-1000,JH-5550,0,DP-1450
680822,TT-0500,DP-1450,0,TH-0200
680878,TT-0500,TT-0500,0,
680928,DC-0725,DC-0725,0,
680986,JR-3270,DS-3450,0,TM-1150
681014,DC-0725,DJ-2250,0,
681255,RF-0500,RF-0500,0,
681290,JD-2512,RT-0150,0,
681368,JD-2512,RT-0150,0,
681393,RT-0150,LM-0550,0,SR-0670
681408,JD-2512,RT-0150,0,
681431,BE-0350,AF-1500,0,
681571,VM-0250,,0,TJ-0950
681683,BR-1100,BR-1100,0,BW-0150
681704,JK-0250,,0,RC-1550
681745,RW-3850,TR-0112,0,
681869,RH-2350,MG-0250,0,CJ-2050
681880,CH-1290,SB-0225,0,
681892,OB-0150,OB-0150,0,
682122,JS-6200,JS-6200,0,DT-0100
682157,AR-1300,CL-0975,0,DT-0150
682208,JS-6200,RC-1500,0,IA-0100
682211,MS-4100,JR-3650,0,JP-2000
682317,JK-1000,JK-1000,0,
682318,CI-0300,JP-2900,0,JB-5700
682508,JC-4300,JC-4300,0,PP-0400
682549,KW-1250,,0,
682557,DJ-1325,,0,MB-0650
682688,MR-2500,TC-2050,0,KA-0625
682744,DM-0450,RA-0675,0,PW-1400
682817,JS-6700,SA-1150,31,SA-1150
682844,GO-0100,KV-0050,8,BD-0950
682845,MI-0100,AP-0450,0,TD-0700
682969,TR-0112,AE-1100,0,AE-1100
683067,TB-2650,MA-1150,0,BI-0150
683068,TL-1025,,0,BW-0735
683423,LM-1150,CU-0050,0,KL-0800
683557,AD-0680,RM-1600,0,CD-2200
683710,MM-0912,RD-0650,0,TS-2050
683720,SW-1900,WW-0900,3,
683838,MB-1800,MM-0900,0,
683994,DB-4800,,0,CH-1500
684013,MG-1150,VM-0300,0,VM-0300
684020,MG-1150,,0,VW-0100
684024,MF-0800,DS-4300,0,JB-8150
684087,LM-1850,,0,MP-0950
684113,LM-1850,LM-1850,0,DJ-1600
684116,JM-0200,CW-3700,1,MS-2400
684121,FH-0100,FH-0100,0,
684152,TK-0150,CW-3700,38,CW-3700
684221,DC-0725,DC-0725,0,
684308,JM-1550,,0,PC-0300
684403,ZE-0100,RM-3850,0,
684414,RC-2300,,0,
684420,KB-0350,MB-3875,0,JC-3550
684429,JJ-3900,DS-2350,0,JN-1350
684436,DW-3600,BW-2650,2,NI-0100
684500,JJ-3900,DH-2800,0,
684551,DW-3600,DW-3600,0,MA-0200
684561,MH-1600,VW-0250,0,JH-2100
684573,QB-0250,QB-0250,0,
684595,KC-2350,KC-2350,0,DL-0450
684599,DM-1600,DG-1300,0,DG-1300
684625,MC-0700,MC-0700,0,CB-0200
684670,DM-1600,MF-1400,0,JH-2800
684706,DS-4750,WB-0700,0,MF-1400
684731,DJ-0200,CJ-2100,0,JW-3050
684798,JW-6560,DB-5450,0,DB-5450
684827,AP-0700,AO-0370,0,JM-1650
684906,TB-2650,CC-0200,0,DF-1900
684962,MT-0550,BB-2600,0,
685028,RW-4050,,0,BM-0600
685121,BH-0800,BH-0800,0,ER-0150
685134,GW-1675,AB-3100,8,IW-0100
685179,BG-0100,JS-5700,0,DB-5200
685206,TB-1060,TB-1060,0,
685308,CD-0950,CD-0950,0,
685411,MS-4100,MS-4100,0,
685709,MM-0912,MM-0912,0,MW-1800
685951,DH-1700,ED-1000,0,CU-0050
685973,JA-1025,BW-0150,0,FC-0150
686078,BB-2425,ZB-0100,0,TC-2000
686137,BB-2425,RM-1400,0,
686143,BB-2425,CG-0750,29,MA-0200
686144,MH-1600,AB-2730,49,AB-2730
686262,FH-0100,MW-3400,0,JA-2825
686361,AS-1600,AS-1600,0,
686429,JC-6200,TM-3450,0,TM-3450
686530,MJ-2275,MJ-2275,0,
686559,JJ-4700,,0,TD-0700
686592,MR-2500,JJ-4700,0,KS-0850
686633,DF-1875,KE-0050,0,AK-0650
686650,MR-2500,KS-0850,0,KS-0850
686716,DC-0725,AH-3700,0,VM-0300
686736,JR-3270,JR-3270,0,
686767,RH-2350,RH-2350,0,ME-0425
686800,DT-0900,CW-3700,0,BH-1110
686815,BO-0650,MG-0250,0,KM-0050
686823,ES-0200,JC-4000,0,
686995,MH-4000,,0,
687131,KM-0450,JS-3250,0,
687145,BH-1900,DN-0700,0,JS-2100
687160,BH-1900,MB-3875,0,JS-2100
687195,DS-2170,JP-2900,0,LC-0850
687264,EM-0200,RJ-2000,9,
687309,JC-0400,JC-0400,0,MH-2400
687332,DW-3125,DW-3125,0,
687467,JW-5650,DW-4800,0,
687479,DD-3050,LS-1900,0,
687502,CR-0750,,0,
687769,JC-6200,BR-1000,0,BR-1000
687807,TB-2650,TB-2650,0,
687971,DR-2250,DR-2250,0,
687972,BB-2425,JP-0900,0,PW-0700
687984,DR-2250,AH-3900,0,JB-0200
688037,AB-1975,MA-0200,0,MA-0200
688106,BW-0850,DN-0700,0,JF-3060
688158,GW-0650,KJ-0100,34,JJ-5000
688239,RJ-0800,CT-1500,0,CT-1500
688292,OB-0075,,0,JN-1750
688332,CN-0500,KW-2800,0,
688397,MM-0912,AH-3050,0,CJ-2050
688399,TM-1150,TM-1150,0,
688403,DA-0900,CR-0875,0,PS-0950
688413,ZM-0150,DC-2550,0,
688575,TT-0500,CG-1250,0,RK-0500
688576,JC-5680,CG-1700,5,
688707,JA-1025,TB-2400,73,DJ-1600
688736,JM-0200,AW-1650,0,
688846,DJ-1850,,0,BW-0150
688978,JM-0850,CE-0650,0,MB-1900
689066,JS-6200,BM-0750,0,BM-0750
689182,RH-2350,MM-3800,0,WA-0100
689193,BO-0650,BO-0650,0,
689332,BO-0650,BO-0650,0,
689407,RJ-2000,PR-0300,0,OF-0100
689452,RT-0150,MP-2000,0,MI-0150
689598,AB-2000,CD-2200,21,CD-2200
689650,JH-4025,IW-0100,0,
689782,PP-0400,TN-0550,0,
689831,SB-1100,FR-0200,0,MG-0925
689839,RM-1200,DS-5150,0,JM-1650
689966,AA-0025,AA-0025,0,
690002,WS-0925,WS-0925,0,ST-1200
690006,AA-0025,HK-0100,0,HK-0100
690020,JB-2700,MO-0250,0,SA-1150
690199,DJ-1300,BM-0750,40,MS-2400
690296,KC-2350,KC-2350,0,
690313,BC-0700,BC-0700,0,DH-0700
690324,ZE-0100,DG-1300,14,BB-2725
690382,DS-3300,DS-3300,0,
690383,SB-1100,SB-1100,0,
690385,SB-1100,DH-0700,17,
690422,SB-1100,JK-0500,0,PS-0550
690440,JK-0500,SB-1100,0,
690463,CI-0300,,0,JR-2150
690539,RF-0500,JC-3550,14,CJ-2050
690572,BP-1200,,0,JC-3550
690608,AA-1350,QD-0100,33,KJ-0100
690626,HD-0300,JW-1700,0,AB-1975
690643,BW-0850,DB-0950,0,JT-0675
690737,ZM-0150,JC-5630,0,JW-1100
690796,AS-1600,AS-1600,0,
690802,RM-5050,RM-5050,0,
691247,AB-3500,DW-3600,0,
691305,RG-1812,RG-1812,0,
691319,BB-2425,SW-1900,0,
691381,BB-2425,BB-2425,0,
691470,BG-0100,TW-1750,0,HN-0300
691684,KW-1150,BC-0500,5,BC-1200
691721,LW-1150,AD-1300,0,AT-0230
691779,DM-0450,JT-2850,0,HJ-0400
691819,BR-0050,BR-0050,0,
691832,BR-0050,BR-0050,0,
691833,DM-0450,JT-2850,0,JA-1820
691863,JH-2900,JW-5650,0,
691899,MP-0900,DF-1875,0,
691993,MR-2500,JN-1750,12,
692022,CN-0500,AC-1500,0,VB-0075
692043,PL-0250,CM-2280,0,
692045,WT-0400,AA-1900,45,MB-0650
692093,DB-0500,JK-0250,0,CL-1400
692139,BC-3070,TB-0550,0,KW-2500
692141,TG-1950,TB-0550,0,DS-1730
692156,PL-0250,FJ-0100,0,
692170,RW-3850,AA-1900,0,ES-0800
692229,PP-0400,CC-2500,0,
692265,JS-6200,JP-4100,5,DS-5150
692273,AR-1300,AR-1300,0,DB-5450
692278,AR-1300,CR-0500,36,KM-0425
692301,AR-1300,JP-4100,7,DF-1900
692332,KW-1250,MB-5100,21,MP-0875
692335,ST-0700,JC-5670,0,
692347,DH-1800,DH-1800,0,
692385,EM-0200,EM-0200,0,
692651,CA-0750,RN-0300,0,MJ-1800
692683,AM-1150,DW-1100,0,
692691,TT-0500,GS-0100,0,CP-0100
692769,MG-0650,DR-1100,0,DH-1850
692938,RT-0150,RT-0150,0,
692996,TB-2300,TB-2300,0,DS-1760
693051,MR-2500,MR-2500,0,
693137,DF-1875,JJ-1650,0,JJ-1650
693153,TC-0050,RA-0650,0,CG-1400
693240,CP-0800,CP-0800,0,
693242,MS-0150,,0,KA-1000
693355,AB-3500,CR-1150,9,KD-0100
693469,DJ-0850,DJ-0850,0,BB-2530
693486,AD-0680,AM-2300,0,LT-0400
693489,RM-5050,BB-2530,0,AC-1350
693579,DR-2250,JW-1100,0,BC-3100
693580,BH-1900,XS-0100,0,RM-4200
693624,BB-2425,BB-2425,0,WM-0550
693661,BB-2425,WM-0550,5,JW-1100
693674,JB-1350,JB-1350,0,
693825,HD-0300,HD-0300,0,
693884,KM-2560,CB-0200,0,
693904,JR-1150,,0,AH-3350
693925,CM-1500,JL-1250,0,TM-2850
693989,DM-1600,,0,WB-0700
694036,TO-0175,,0,
694129,DM-4300,GS-0800,0,JB-5700
694145,EM-0200,WT-0200,83,CB-0800
694359,DC-0725,,0,RP-0200
694496,DC-0725,JF-0950,0,FZ-0100
694519,ES-0200,SW-1720,0,SW-1720
694542,BO-0650,DS-3350,0,SW-1720
694592,CA-0750,JA-0280,0,MT-0350
694612,DI-0075,,0,SB-0225
694651,JH-3450,MD-0030,0,
694664,PR-0300,DW-4300,0,
694837,TM-0650,RH-1250,0,NB-0400
694977,BG-0100,DH-1700,0,
695005,BG-0100,BG-0100,0,
695051,DF-2200,LD-0150,0,AV-0300
695129,BR-0050,JW-1500,14,TW-2250
695151,BB-2050,LD-0150,0,LD-0150
