gid,player,team,details,pstat,gstat
4158,MW-2300,BUF,Foot,Did Not Participate In Practice,Out
4158,KW-1600,BUF,Knee,Did Not Participate In Practice,Out
4158,JM-4550,BUF,Ankle,Did Not Participate In Practice,Out
4158,BG-2200,KC,Neck,Out (Definitely Will Not Play),Out
4158,AB-0100,KC,Calf,Did Not Participate In Practice,Out
4158,CW-1450,KC,Hamstring,Did Not Participate In Practice,Questionable
4158,DT-0850,KC,Concussion,Did Not Participate In Practice,Out
4158,DF-1350,KC,Back,Did Not Participate In Practice,Out
4158,JF-2050,KC,Hamstring,Full Participation in Practice,Probable
4158,TH-0200,KC,Knee,Did Not Participate In Practice,Probable
4158,TK-0150,KC,Groin,Limited Participation in Practice,Questionable
4158,CC-3950,KC,Hand,Full Participation in Practice,Probable
4158,BP-0050,KC,Ankle,Full Participation in Practice,Probable
4158,MD-0300,KC,Shoulder,Full Participation in Practice,Probable
4158,RW-3550,KC,Ankle,Full Participation in Practice,Probable
4159,NB-0050,OAK,Knee,Did Not Participate In Practice,Out
4159,LS-1400,OAK,Wrist,Full Participation in Practice,Probable
4159,KM-1150,OAK,Ankle,Did Not Participate In Practice,Out
4159,RH-3200,OAK,Ankle,Did Not Participate In Practice,Doubtful
4159,TJ-2400,OAK,Knee,Limited Participation in Practice,Questionable
4159,CW-3700,OAK,Shoulder,Full Participation in Practice,Probable
4159,KW-2550,TEN,Knee,Full Participation in Practice,Probable
4159,SH-1000,TEN,Knee,Full Participation in Practice,Probable
4159,DM-3600,TEN,Shoulder,Did Not Participate In Practice,Questionable
4159,DM-1200,TEN,Knee,Did Not Participate In Practice,Out
4159,AW-1900,TEN,Ankle,Did Not Participate In Practice,Out
4159,BW-2900,TEN,Hamstring,Full Participation in Practice,Probable
4160,NS-0725,JAC,Illness,Did Not Participate In Practice,Doubtful
4160,MB-1900,JAC,Hamstring,Full Participation in Practice,Probable
4160,NJ-0150,JAC,Hamstring,Full Participation in Practice,Probable
4160,RM-4200,JAC,Knee,Full Participation in Practice,Probable
4160,PT-0450,JAC,Foot,Full Participation in Practice,Probable
4160,CL-1425,JAC,Ankle,Did Not Participate In Practice,Doubtful
4160,TG-0600,JAC,Groin,Full Participation in Practice,Probable
4160,DS-2200,JAC,Groin,Did Not Participate In Practice,Out
4160,AH-3900,JAC,Thigh,Limited Participation in Practice,Probable
4160,BP-0650,JAC,Calf,Did Not Participate In Practice,Doubtful
4160,AG-0500,SD,Hip,Full Participation in Practice,Probable
4160,CL-1000,SD,Foot,Did Not Participate In Practice,Questionable
4160,JA-0280,SD,Concussion,Full Participation in Practice,Probable
4160,DF-1250,SD,Concussion,Did Not Participate In Practice,Out
4160,EW-0400,SD,Groin,Full Participation in Practice,Probable
4160,SL-0700,SD,Concussion,Full Participation in Practice,Questionable
4160,MT-0350,SD,Ankle,Full Participation in Practice,Probable
4160,MF-0800,SD,Shoulder,Full Participation in Practice,Probable
4160,KD-1600,SD,Ankle,Did Not Participate In Practice,Doubtful
4160,LG-0750,SD,Ankle,Full Participation in Practice,Probable
4161,JA-0450,MIA,Elbow,Full Participation in Practice,Probable
4161,JJ-0650,MIA,Toe,Did Not Participate In Practice,Out
4161,KM-2000,MIA,Abdomen,Limited Participation in Practice,Questionable
4161,KS-0800,MIA,Hamstring,Limited Participation in Practice,Questionable
4161,WA-0050,MIA,Ankle,Full Participation in Practice,Probable
4161,RJ-2000,MIA,Pectoral,Full Participation in Practice,Probable
4161,SP-0800,MIA,Neck,Limited Participation in Practice,Questionable
4161,JL-0215,MIA,Knee,Did Not Participate In Practice,Questionable
4161,JJ-1620,MIA,Ankle,Limited Participation in Practice,Questionable
4161,CM-1250,MIA,Hip,Did Not Participate In Practice,Doubtful
4161,BM-0800,MIA,Knee,Limited Participation in Practice,Probable
4161,BA-0200,MIA,Not Injury Related,Full Participation in Practice,Probable
4161,DR-1100,NYJ,Concussion,Did Not Participate In Practice,Out
4161,ED-0200,NYJ,Knee,Full Participation in Practice,Probable
4161,BS-2300,NYJ,Shoulder,Full Participation in Practice,Probable
4161,DD-0250,NYJ,Ribs,Full Participation in Practice,Probable
4161,CP-0100,NYJ,Toe,Full Participation in Practice,Probable
4161,BM-0300,NYJ,Toe,Full Participation in Practice,Probable
4161,RF-0500,NYJ,Left Thumb,Full Participation in Practice,Probable
4161,SR-0670,NYJ,Hamstring,Full Participation in Practice,Probable
4161,RQ-0050,NYJ,Right Knee,Full Participation in Practice,Probable
4161,KD-0400,NYJ,Not Injury Related,Full Participation in Practice,Probable
4161,NM-0200,NYJ,Hand,Full Participation in Practice,Probable
4161,MW-2250,NYJ,Knee,Full Participation in Practice,Probable
4161,DS-3031,NYJ,Foot,Full Participation in Practice,Probable
4161,DB-0250,NYJ,Ankle,Did Not Participate In Practice,Doubtful
4162,LF-0200,ARI,Ankle,Full Participation in Practice,Probable
4162,MI-0200,ARI,Neck,Full Participation in Practice,Probable
4162,LW-1600,ARI,,Did Not Participate In Practice,
4162,MF-0950,ARI,Hamstring,Limited Participation in Practice,Questionable
4162,PP-0400,ARI,Ankle,Limited Participation in Practice,Questionable
4162,FR-0200,ARI,Ankle,Did Not Participate In Practice,Out
4162,ES-1475,ARI,Groin,Limited Participation in Practice,Questionable
4162,JC-4550,ARI,Knee,Limited Participation in Practice,Questionable
4162,JB-6950,ARI,Hamstring,Limited Participation in Practice,Probable
4162,CJ-1700,ARI,Knee,Full Participation in Practice,Probable
4162,CC-0200,ARI,Knee,Full Participation in Practice,Probable
4162,CR-0500,ARI,Ankle,Did Not Participate In Practice,Out
4162,DB-5450,ARI,Concussion,Limited Participation in Practice,Questionable
4162,JT-0650,SF,Knee,Limited Participation in Practice,Probable
4162,AB-3100,SF,Concussion,Limited Participation in Practice,Questionable
4162,AB-2000,SF,Hamstring,Full Participation in Practice,Probable
4162,AB-2100,SF,Triceps,Full Participation in Practice,Probable
4162,CH-5000,SF,Foot,Did Not Participate In Practice,Out
4162,EP-0300,SF,Knee,Full Participation in Practice,Probable
4162,TJ-1050,SF,Hip,Full Participation in Practice,Probable
4162,AA-0562,SF,Shoulder,Limited Participation in Practice,Probable
4162,NB-0400,SF,Shoulder,Full Participation in Practice,Probable
4162,KR-0325,SF,Ankle,Full Participation in Practice,Probable
4163,MS-3400,PIT,Knee,Full Participation in Practice,Questionable
4163,RS-0962,PIT,Knee,Full Participation in Practice,Questionable
4163,ST-0450,PIT,Knee,Full Participation in Practice,Probable
4163,TG-0350,PIT,Knee,Full Participation in Practice,Probable
4163,JH-2100,PIT,Knee,Full Participation in Practice,Probable
4163,BB-2530,PIT,Ankle,Full Participation in Practice,Probable
4163,JS-7450,SEA,Shoulder,Full Participation in Practice,Probable
4163,MB-1900,SEA,Not Injury Related,Full Participation in Practice,Probable
4163,ML-2500,SEA,Abdomen,Out (Definitely Will Not Play),Out
4163,PL-0250,SEA,Ankle,Full Participation in Practice,Questionable
4163,PR-0150,SEA,Hamstring,Did Not Participate In Practice,Out
4163,GG-0335,SEA,Ankle,Full Participation in Practice,Probable
4163,DB-0500,SEA,Ankle,Full Participation in Practice,Probable
4163,BI-0150,SEA,Knee,Did Not Participate In Practice,Doubtful
4163,TR-0112,SEA,Knee,Did Not Participate In Practice,Probable
4164,AS-2400,DEN,Hip,Full Participation in Practice,Probable
4164,DW-1100,DEN,Back,Did Not Participate In Practice,Out
4164,ES-0200,DEN,Ankle,Full Participation in Practice,Probable
4164,EM-0400,DEN,Ankle,Limited Participation in Practice,Questionable
4164,OD-0100,DEN,Knee,Full Participation in Practice,Probable
4164,MP-0250,DEN,Finger,Full Participation in Practice,Probable
4164,MS-0525,DEN,Finger,Full Participation in Practice,Probable
4164,VG-0300,DEN,Finger,Full Participation in Practice,Probable
4164,VW-0100,DEN,Shoulder,Full Participation in Practice,Probable
4164,RH-1000,DEN,Knee,Full Participation in Practice,Probable
4164,PM-0200,DEN,Foot,Did Not Participate In Practice,Out
4164,TJ-0450,NE,Knee,Limited Participation in Practice,Probable
4164,SM-0850,NE,,Limited Participation in Practice,
4164,JC-3518,NE,Hand,Did Not Participate In Practice,Out
4164,MC-0400,NE,Toe,Limited Participation in Practice,Probable
4164,MS-2100,NE,,Did Not Participate In Practice,
4164,MW-2550,NE,Knee,Limited Participation in Practice,Questionable
4164,KM-0450,NE,Hamstring,Limited Participation in Practice,Questionable
4164,SV-0400,NE,,Limited Participation in Practice,
4164,JC-3550,NE,Illness,Limited Participation in Practice,Doubtful
4164,JE-0100,NE,Foot,Did Not Participate In Practice,Out
4164,AB-2700,NE,Elbow,Limited Participation in Practice,Probable
4164,AD-1450,NE,,Did Not Participate In Practice,
4164,DA-0900,NE,Knee,Limited Participation in Practice,Questionable
4164,CJ-2050,NE,Abdomen,Limited Participation in Practice,Probable
4165,NB-0450,BAL,Foot,Full Participation in Practice,Probable
4165,KO-0750,BAL,Knee,Did Not Participate In Practice,Doubtful
4165,MB-4050,BAL,Back,Did Not Participate In Practice,Doubtful
4165,SW-2300,BAL,Back,Did Not Participate In Practice,Questionable
4165,EM-1300,BAL,Shoulder,Did Not Participate In Practice,Doubtful
4165,JF-2800,BAL,,Out (Definitely Will Not Play),
4165,CF-0850,BAL,Shoulder,Did Not Participate In Practice,Doubtful
4165,AH-1900,CLE,Concussion,Did Not Participate In Practice,Out
4165,DW-2600,CLE,Concussion,Full Participation in Practice,Probable
4165,JM-0850,CLE,Right Elbow,Full Participation in Practice,Probable
4165,JM-2900,CLE,Ribs,Full Participation in Practice,Probable
4165,JH-0100,CLE,Concussion,Did Not Participate In Practice,Out
4165,JB-3550,CLE,Ankle,Limited Participation in Practice,Questionable
4165,TG-0025,CLE,Concussion,Did Not Participate In Practice,Out
4165,RS-2800,CLE,Knee,Did Not Participate In Practice,Out
4165,NO-0300,CLE,Groin,Limited Participation in Practice,Questionable
4166,GW-2000,DET,Ankle,Full Participation in Practice,Probable
4166,LW-0350,DET,Concussion,Full Participation in Practice,Questionable
4166,LM-1500,DET,Ankle,Did Not Participate In Practice,Out
4166,MP-2100,DET,Illness,Limited Participation in Practice,Questionable
4166,TS-3650,DET,Ankle,Did Not Participate In Practice,Questionable
4166,JI-0200,DET,Hamstring,Full Participation in Practice,Probable
4166,GQ-0100,DET,Ankle,Limited Participation in Practice,Questionable
4166,GT-0100,DET,Calf,Full Participation in Practice,Probable
4166,CJ-1100,DET,Ankle,Limited Participation in Practice,Questionable
4166,CR-0650,DET,Ankle,Did Not Participate In Practice,Questionable
4166,CL-0975,GB,Ankle,Limited Participation in Practice,Questionable
4166,BB-3700,GB,Ankle,Did Not Participate In Practice,Questionable
4166,JA-0050,GB,Rib,Full Participation in Practice,Probable
4166,DG-1600,GB,Illness,Full Participation in Practice,Probable
4166,TL-0300,GB,Shoulder,Limited Participation in Practice,Questionable
4166,NP-0020,GB,Foot,Full Participation in Practice,Probable
4166,MH-4000,GB,Hip,Full Participation in Practice,Probable
4166,JS-3500,GB,Back,Limited Participation in Practice,Probable
4166,JP-2000,GB,,Did Not Participate In Practice,
4166,JT-3350,GB,Ankle,Limited Participation in Practice,Questionable
4166,DR-0450,GB,Knee,Limited Participation in Practice,Questionable
4166,TM-3150,GB,Ankle,Did Not Participate In Practice,Out
4167,NW-0350,NYG,Not Injury Related,Full Participation in Practice,Probable
4167,JP-4350,NYG,Concussion,Full Participation in Practice,Probable
4167,JP-2900,NYG,Hand,Full Participation in Practice,Probable
4167,LD-0650,NYG,Neck,Did Not Participate In Practice,Out
4167,MN-0400,NYG,Back,Limited Participation in Practice,Questionable
4167,WR-0450,NYG,Ankle,Limited Participation in Practice,Questionable
4167,RA-1500,NYG,Toe,Full Participation in Practice,Probable
4167,DK-0465,NYG,Hamstring,Did Not Participate In Practice,Out
4167,BM-2000,NYG,Knee,Did Not Participate In Practice,Out
4167,BM-0300,NYJ,Toe,Full Participation in Practice,Probable
4167,BS-2300,NYJ,Shoulder,Full Participation in Practice,Probable
4167,CP-0100,NYJ,Abdomen,Limited Participation in Practice,Questionable
4167,DR-1100,NYJ,Concussion,Did Not Participate In Practice,Out
4167,ED-0200,NYJ,Knee,Full Participation in Practice,Probable
4167,RF-0500,NYJ,Left Thumb,Full Participation in Practice,Probable
4167,TR-0175,NYJ,Knee,Full Participation in Practice,Probable
4167,NM-0200,NYJ,Hand,Full Participation in Practice,Probable
4167,MW-2250,NYJ,Knee,Did Not Participate In Practice,Doubtful
4167,DB-0250,NYJ,Ankle,Did Not Participate In Practice,Doubtful
4168,LF-0200,ARI,Ankle,Full Participation in Practice,Probable
4168,JP-4100,ARI,Calf,Did Not Participate In Practice,Out
4168,MF-0950,ARI,Hamstring,Limited Participation in Practice,Questionable
4168,TJ-0950,ARI,Thigh,Full Participation in Practice,Probable
4168,PP-0400,ARI,Ankle,Full Participation in Practice,Probable
4168,JC-4550,ARI,Knee,Full Participation in Practice,Probable
4168,JB-6950,ARI,Hamstring,Limited Participation in Practice,Probable
4168,ES-1475,ARI,Groin,Full Participation in Practice,Probable
4168,FR-0200,ARI,Ankle,Did Not Participate In Practice,Out
4168,AE-0750,ARI,Toe,Did Not Participate In Practice,Out
4168,CR-0500,ARI,Ankle,Did Not Participate In Practice,Doubtful
4168,RH-1250,STL,Calf,Full Participation in Practice,Probable
4168,RQ-0200,STL,Back,Did Not Participate In Practice,Doubtful
4168,TJ-2250,STL,Thigh,Did Not Participate In Practice,Doubtful
4168,AD-1487,STL,Knee,Did Not Participate In Practice,Out
4168,GZ-2000,STL,Right Hip,Did Not Participate In Practice,Doubtful
4168,CK-0250,STL,Concussion,Limited Participation in Practice,Questionable
4169,BR-0200,ATL,Knee,Full Participation in Practice,Probable
4169,CC-1700,ATL,Shoulder,Limited Participation in Practice,Probable
4169,DF-1875,ATL,Concussion,Full Participation in Practice,Probable
4169,JD-3300,ATL,Ankle,Limited Participation in Practice,Probable
4169,PS-0600,ATL,Calf,Full Participation in Practice,Probable
4169,TM-3000,ATL,Hamstring,Did Not Participate In Practice,Out
4169,MB-4600,ATL,Right Quadricep,Did Not Participate In Practice,Out
4169,NS-0750,ATL,Neck,Full Participation in Practice,Probable
4169,LH-0600,ATL,,Did Not Participate In Practice,
4169,AS-0550,TB,Shoulder,Limited Participation in Practice,Questionable
4169,BC-0600,TB,Concussion,Limited Participation in Practice,Doubtful
4169,JH-2900,TB,Neck,Full Participation in Practice,Probable
4169,GC-0400,TB,Knee,Limited Participation in Practice,Questionable
4169,GJ-0800,TB,Calf,Did Not Participate In Practice,Out
4169,GM-0500,TB,Hand,Limited Participation in Practice,Doubtful
4169,AM-0750,TB,Ankle,Full Participation in Practice,Probable
4169,VJ-0100,TB,Knee,Full Participation in Practice,Probable
4169,KT-0150,TB,Concussion,Full Participation in Practice,Probable
4169,LS-1900,TB,Back,Full Participation in Practice,Questionable
4169,JS-4037,TB,Hamstring,Did Not Participate In Practice,Out
4169,MJ-0900,TB,Quadricep,Full Participation in Practice,Probable
4170,MA-0300,CAR,Ankle,Did Not Participate In Practice,Out
4170,KE-0050,CAR,Neck,Full Participation in Practice,Probable
4170,SL-0950,CAR,Ankle,Full Participation in Practice,Probable
4170,CB-3850,CAR,Shoulder,Full Participation in Practice,Probable
4170,CT-1500,CAR,Knee,Did Not Participate In Practice,Out
4170,DE-0500,CAR,Ankle,Full Participation in Practice,Probable
4170,DH-2000,NO,Thigh,Limited Participation in Practice,Probable
4170,DE-0600,NO,Hip,Limited Participation in Practice,Questionable
4170,JJ-1650,NO,Concussion,Did Not Participate In Practice,Out
4170,JE-1000,NO,Ankle,Did Not Participate In Practice,Questionable
4170,TA-0850,NO,Knee,Limited Participation in Practice,Questionable
4170,MC-2400,NO,Not Injury Related,Full Participation in Practice,Probable
4170,MI-0100,NO,Shoulder,Full Participation in Practice,Probable
4170,JS-0500,NO,Hip,Full Participation in Practice,Probable
4170,HK-0100,NO,Ankle,Full Participation in Practice,Probable
4170,DS-5137,NO,Concussion,Limited Participation in Practice,Probable
4170,WS-0925,NO,Calf,Did Not Participate In Practice,Doubtful
4171,AB-0650,MIN,Hand,Limited Participation in Practice,Questionable
4171,AS-0600,MIN,Knee,Did Not Participate In Practice,Out
4171,HS-0130,MIN,Knee,Limited Participation in Practice,Questionable
4171,RB-2250,MIN,Ankle,Full Participation in Practice,Probable
4171,LJ-1700,MIN,Foot,Did Not Participate In Practice,Out
4171,TW-1187,MIN,Ankle,Full Participation in Practice,Probable
4171,MB-1900,SEA,Not Injury Related,Full Participation in Practice,Probable
4171,MB-5050,SEA,Ankle,Limited Participation in Practice,Questionable
4171,ML-2500,SEA,Abdomen,Out (Definitely Will Not Play),Out
