pid,rb,te,drp,mbt,yac
713835,1,1,0,1,16
713836,1,1,0,0,0
713838,1,1,0,0,0
713839,0,1,0,0,0
713842,1,3,0,0,0
713843,2,1,0,0,0
713844,2,2,0,0,0
713845,2,2,0,0,0
713846,2,1,0,0,0
713850,1,1,0,0,5
713851,1,1,0,0,0
713852,1,1,0,0,15
713854,2,1,0,0,0
713855,1,1,0,0,0
713856,1,0,0,0,0
713858,1,2,0,0,0
713859,1,1,0,0,0
713860,1,1,1,0,0
713862,1,2,0,0,6
713863,1,1,0,0,0
713864,0,0,0,0,6
713865,0,0,0,0,2
713867,1,0,0,0,4
713868,1,1,0,0,0
713869,1,1,0,0,0
713870,1,0,1,0,0
713873,1,2,0,1,0
713875,1,2,0,0,0
713876,1,1,0,0,0
713877,1,1,0,0,0
713878,1,1,0,0,0
713879,1,1,0,0,0
713880,1,1,0,0,0
713881,1,1,0,0,1
713882,0,1,0,0,0
713883,1,2,0,0,-1
713884,1,1,0,0,0
713885,1,1,0,0,4
713886,2,2,0,0,0
713888,1,2,0,0,0
713889,0,0,0,0,5
713890,1,0,0,0,0
713892,1,2,0,0,0
713893,1,1,0,0,0
713894,1,0,0,0,0
713899,1,3,0,0,0
713900,1,2,0,0,0
713901,1,1,0,0,0
713902,1,1,0,0,1
713905,1,1,0,0,0
713906,1,1,0,0,0
713907,2,2,0,0,0
713908,2,2,0,1,5
713909,2,2,0,0,0
713910,1,1,0,0,0
713911,1,1,0,1,0
713912,2,2,0,1,0
713913,1,0,0,0,0
713914,1,1,0,0,0
713915,3,2,0,0,0
713918,1,2,0,0,0
713919,1,2,0,1,0
713920,1,2,0,0,0
713921,1,2,0,0,6
713922,1,1,0,1,34
713923,1,1,0,0,0
713924,1,1,0,0,0
713926,0,1,0,0,0
713929,0,0,0,0,1
713930,1,2,0,0,5
713931,1,1,1,0,0
713932,1,0,0,0,3
713933,1,0,0,0,7
713934,1,1,0,0,0
713935,1,1,0,0,0
713936,1,0,0,0,0
713939,2,2,0,0,0
713941,1,1,0,0,2
713942,1,1,0,0,2
713943,1,1,0,0,6
713944,1,1,0,0,0
713945,1,1,0,0,0
713946,1,1,1,0,0
713949,2,1,0,0,13
713950,2,2,0,0,0
713951,1,2,0,0,0
713952,1,1,0,0,0
713953,1,0,0,0,0
713955,1,2,1,0,0
713956,1,1,0,0,2
713957,1,1,0,0,0
713959,1,1,0,0,0
713960,1,1,0,1,0
713962,1,0,0,0,0
713965,1,3,0,0,0
713966,1,1,0,0,2
713967,1,1,0,0,0
713970,1,1,0,1,0
713971,1,1,0,1,0
713972,1,1,1,0,0
713973,1,0,0,0,4
713976,1,1,0,0,0
713977,1,1,0,0,0
713978,1,1,0,0,3
713980,1,2,0,0,0
713981,1,0,0,0,7
713982,1,2,0,0,7
713983,1,1,0,1,4
713984,2,2,0,0,0
713985,1,0,0,0,0
713988,1,1,0,0,4
713989,1,1,0,0,2
713990,1,1,0,0,0
713992,1,1,0,0,0
713993,1,1,0,0,0
713995,1,1,0,0,0
713996,1,1,0,0,0
713997,1,0,0,0,1
713999,1,1,0,0,10
714000,1,1,1,0,0
714001,1,1,0,0,2
714002,1,1,0,1,6
714004,1,1,0,0,0
714005,1,1,0,0,0
714006,1,1,0,0,12
714007,1,1,0,0,0
714010,1,1,0,2,13
714011,1,1,0,0,0
714012,1,1,0,0,0
714015,2,2,0,0,0
714016,2,2,0,0,0
714018,1,0,0,0,3
714019,2,0,0,0,0
714020,1,3,0,0,0
714021,1,3,0,0,0
714022,1,3,0,0,4
714023,1,3,0,0,0
714026,1,1,0,0,5
714028,1,1,0,0,0
714030,1,1,1,0,0
714031,1,1,1,0,0
714032,3,2,0,0,0
714033,3,2,0,0,0
714035,1,1,0,0,0
714036,1,1,0,0,0
714037,1,1,0,0,0
714039,1,1,0,0,0
714040,1,1,0,0,2
714041,1,2,0,0,0
714042,1,2,0,0,0
714043,1,1,0,0,0
714044,1,1,0,0,8
714045,1,1,0,0,0
714046,1,1,0,0,0
714047,1,1,0,0,0
714049,1,1,0,0,0
714050,1,2,0,0,0
714051,1,1,0,0,9
714052,1,1,0,0,0
714053,0,1,0,0,0
714054,1,0,0,1,6
714055,2,2,0,0,0
714056,1,1,0,0,0
714057,1,0,1,0,0
714059,1,2,0,0,0
714060,1,1,0,0,11
714061,1,2,0,0,12
714062,1,2,0,0,0
714063,1,1,0,0,0
714064,1,1,0,0,9
714065,1,2,0,0,0
714066,2,1,0,0,0
714067,2,1,0,0,13
714068,1,1,0,1,0
714069,1,1,0,0,0
714071,1,1,1,0,0
714072,0,1,0,1,28
714073,2,0,0,0,0
714074,1,1,0,0,5
714075,2,1,0,0,0
714078,1,1,0,0,0
714079,1,1,0,0,0
714080,1,2,0,0,0
714081,1,2,0,1,0
714082,1,2,0,0,0
714083,1,1,0,0,9
714084,1,1,0,0,2
714085,1,1,0,0,0
714086,1,1,0,0,0
714087,1,1,0,0,0
714089,1,1,0,0,0
714090,1,1,0,0,0
714091,1,0,0,0,0
714093,1,1,0,0,3
714094,1,1,0,0,0
714095,1,2,0,0,0
714096,1,1,0,0,7
714097,1,1,0,0,2
714098,1,1,0,0,0
714099,1,1,0,0,2
714100,1,1,0,0,0
714101,1,1,0,0,0
714104,1,1,0,2,2
714105,1,1,0,0,0
714106,1,1,0,0,0
714107,1,1,0,0,0
714109,1,1,0,0,1
714111,1,1,1,0,0
714112,1,1,0,1,6
714114,1,1,0,0,0
714115,1,1,0,0,0
714116,1,1,0,0,1
714117,2,0,0,0,0
714118,1,1,0,0,1
714119,1,2,0,0,0
714120,2,2,0,0,0
714123,1,1,0,0,0
714124,1,1,0,0,1
714125,1,1,0,0,0
714127,1,1,0,0,0
714128,1,2,0,0,4
714129,1,1,0,0,0
714130,1,2,0,0,0
714131,1,1,0,0,7
714132,1,1,0,0,0
714133,1,1,0,1,26
714134,1,1,0,0,6
714135,2,1,0,0,0
714136,0,1,0,0,3
714137,1,1,0,0,0
714139,0,1,0,0,14
714140,0,1,0,0,0
714143,1,1,0,0,1
714144,1,1,0,0,0
714145,1,2,0,0,0
714146,1,1,0,0,20
714147,1,1,0,0,0
714149,1,2,0,0,0
714150,1,1,0,0,3
714151,2,2,0,0,0
714152,2,2,0,0,0
714155,1,1,0,0,0
714156,1,1,0,0,1
714157,2,0,0,0,0
714158,1,0,0,0,0
714159,1,1,0,0,0
714161,1,1,0,0,0
714162,1,1,0,0,0
714163,1,1,0,0,3
714165,1,1,0,0,0
714166,1,1,0,0,0
714167,1,1,0,0,0
714168,1,1,0,0,4
714169,1,1,0,0,0
714170,1,1,0,0,0
714173,1,0,0,0,4
714174,1,0,0,1,0
714175,1,0,0,1,9
714176,1,0,0,0,0
714177,1,0,0,0,0
714178,1,1,0,0,5
714181,1,1,0,0,0
714182,1,1,0,0,0
714183,1,1,0,0,3
714185,1,2,0,0,0
714186,1,2,0,0,0
714187,1,1,0,0,5
714188,1,2,0,1,0
714189,1,1,0,0,25
714190,1,2,0,1,0
714191,1,1,0,0,0
714194,1,2,0,0,0
714195,1,2,0,1,5
714196,1,2,0,0,0
714197,1,1,0,0,0
714198,1,1,0,0,0
714199,1,2,0,0,2
714200,1,3,0,0,1
714201,1,1,0,0,0
714202,0,1,0,0,0
714205,1,3,0,0,0
714206,1,2,0,0,7
714207,1,1,0,0,10
714208,1,2,0,0,0
714209,1,2,1,0,0
714210,1,2,0,0,0
714211,2,1,0,0,0
714212,1,1,0,0,0
714215,1,1,0,0,17
714216,1,1,0,1,0
714217,1,2,0,0,0
714218,1,1,0,0,2
714219,1,1,0,0,0
714220,1,2,0,0,2
714221,1,3,0,1,0
714222,1,3,1,0,0
714223,1,2,0,0,0
714226,2,0,0,0,0
714227,2,1,0,0,0
714228,1,2,0,0,0
714229,1,2,0,0,3
714231,1,1,0,0,1
714233,1,1,0,0,14
714234,1,1,0,0,0
714237,1,1,0,0,0
714238,2,1,0,0,0
714239,1,1,1,0,0
714241,2,1,0,0,0
714242,2,1,0,0,0
714243,2,1,0,0,0
714244,2,1,0,0,0
714247,1,2,0,0,0
714248,1,1,0,0,0
714250,1,1,0,0,0
714253,1,1,0,1,0
714255,1,1,0,0,11
714256,1,1,0,0,0
714257,1,2,0,0,0
714258,1,1,0,0,17
714259,2,1,0,1,6
714260,1,3,0,2,0
714263,1,1,0,0,10
714264,1,1,0,0,0
714265,1,1,0,0,0
714268,1,1,0,0,6
714269,2,1,0,0,0
714270,1,1,0,0,0
714272,1,1,0,0,0
714273,1,1,0,0,0
714274,1,1,0,0,0
714277,2,1,0,0,0
714278,2,1,0,0,0
714279,2,1,0,0,0
714280,1,1,0,0,1
714281,1,3,0,0,0
714282,1,3,0,0,0
714283,1,1,0,0,0
714285,1,1,0,0,1
714286,1,1,0,0,8
714287,1,1,2,0,0
714288,1,2,0,0,0
714289,1,2,0,1,0
714290,1,2,0,0,0
714291,1,1,1,0,0
714294,2,1,0,0,0
714295,1,1,0,0,0
714296,1,1,0,0,0
714297,1,1,0,0,0
714298,1,3,0,0,0
714299,1,3,0,0,14
714300,1,3,0,2,0
714301,1,3,0,0,0
714302,1,1,0,0,0
714303,1,1,0,0,0
714304,1,3,0,0,0
714305,1,1,1,0,0
714308,1,2,0,0,0
714309,1,1,0,1,6
714311,1,1,0,0,9
714312,1,1,0,0,4
714313,1,1,0,0,0
714314,1,1,0,0,2
714315,1,1,0,0,0
714316,1,1,0,0,10
714317,1,1,0,0,0
714318,1,1,0,0,14
714319,1,1,0,1,0
714320,1,1,0,0,0
714321,1,1,0,0,0
714322,1,2,0,0,0
714323,1,1,0,0,0
714326,2,1,0,0,0
714327,1,1,0,0,7
714328,1,2,0,0,0
714329,1,2,0,0,0
714332,1,2,0,0,0
714333,1,1,0,0,0
714334,1,1,0,0,0
714335,1,1,0,0,0
714336,1,1,0,0,1
714337,1,1,0,0,0
714338,1,1,0,0,0
714339,1,1,0,1,6
714340,1,3,0,2,0
714341,1,1,0,0,0
714342,1,1,0,0,0
714343,1,1,1,0,0
714346,1,1,0,0,0
714347,1,1,0,0,0
714348,1,1,0,0,0
714351,1,2,0,0,6
714352,1,2,0,0,0
714353,1,1,0,0,0
714354,1,1,0,0,0
714355,1,1,0,0,14
714356,1,1,0,0,0
714357,1,3,0,0,0
714358,1,2,0,0,0
714359,1,1,0,1,7
714360,2,3,0,0,0
714361,1,2,0,0,0
714362,2,3,0,0,0
714365,1,2,0,0,0
714366,1,2,0,0,0
714368,1,1,0,1,10
714369,1,1,0,0,1
714370,1,2,0,0,0
714373,1,2,0,0,0
714374,1,2,0,2,0
714375,1,2,0,1,0
714376,1,3,0,0,0
714377,1,2,0,1,0
714378,1,3,0,1,0
714379,1,3,0,0,0
714380,1,2,0,0,0
714381,1,1,0,0,0
714382,1,1,1,0,0
714384,1,2,0,0,0
714385,1,1,0,0,9
714387,1,1,0,0,0
714388,1,1,0,0,0
714389,2,1,0,0,8
714391,1,1,0,1,0
714392,1,2,0,1,0
714393,1,1,0,0,0
714394,1,2,0,0,0
714395,1,2,0,1,0
714396,1,1,0,0,0
714397,1,1,0,0,0
714399,1,1,0,0,0
714400,1,2,0,0,0
714401,1,1,0,0,0
714402,1,1,0,0,0
714405,1,3,0,0,0
714406,1,2,0,0,0
714407,1,2,0,0,0
714408,1,2,0,0,1
714409,1,2,0,0,0
714410,1,2,0,0,3
714411,1,3,0,0,0
714412,1,1,0,0,13
714413,1,1,0,0,27
714414,1,2,0,0,0
714415,1,2,0,0,0
714418,1,2,0,0,0
714419,1,2,1,0,0
714420,1,1,0,1,0
714421,1,1,0,0,0
714423,1,2,0,1,0
714424,1,1,0,0,0
714425,1,1,0,1,0
714426,1,1,0,0,0
714427,1,1,0,0,0
714428,1,1,0,0,0
714429,1,1,0,0,0
714432,1,1,0,0,0
714433,1,1,0,0,0
714434,1,2,0,1,0
714435,1,2,0,0,0
714436,1,1,0,0,0
714438,1,3,0,0,0
714439,1,2,0,0,0
714440,1,1,0,0,0
714441,1,1,0,0,4
714442,1,1,0,0,0
714443,1,2,0,0,0
714444,1,2,0,0,0
714445,1,2,0,0,0
714448,1,1,0,0,2
714449,1,1,0,0,2
714450,1,1,0,0,0
714451,1,1,0,0,6
714452,1,1,0,0,0
714454,1,2,0,0,0
714456,1,2,0,0,0
714457,1,2,0,0,0
714458,1,2,0,0,0
714460,1,3,0,0,1
714461,1,2,0,0,0
714462,1,2,0,0,0
714463,1,2,1,0,0
714466,1,2,0,1,0
714467,1,2,0,0,0
714468,1,2,0,0,0
714469,1,2,0,0,0
714470,1,1,0,0,0
714471,1,1,0,0,0
714472,1,3,0,0,0
714473,0,2,1,0,0
714474,1,2,0,0,0
714475,1,2,0,0,0
714476,1,2,0,0,0
714477,1,1,0,0,0
714480,1,2,0,0,0
714481,1,2,0,0,0
714483,1,1,0,3,12
714484,1,2,0,0,0
714485,1,1,0,0,0
714486,1,1,0,0,0
714488,1,3,0,0,0
714489,1,2,0,0,0
714490,1,2,0,0,0
714491,1,2,0,0,0
714492,1,1,0,0,7
714493,1,2,0,0,6
714494,1,2,0,1,0
714496,1,2,0,0,0
714497,1,2,0,1,10
714499,1,2,0,0,0
714500,1,2,0,0,0
714502,1,2,0,0,0
714503,1,1,1,0,0
714504,1,2,0,1,5
714505,1,2,0,0,0
714506,1,1,0,0,0
714507,1,2,0,0,0
714508,1,2,0,0,0
714509,1,1,0,2,0
714510,1,2,0,1,4
714511,1,2,0,1,0
714512,1,1,0,0,0
714515,1,2,0,1,0
714516,1,2,0,0,0
714517,1,1,0,0,0
714518,1,2,0,1,0
714519,1,3,0,0,15
714520,1,2,0,1,0
714523,1,1,0,0,3
714524,1,1,0,0,0
714525,1,1,1,0,0
714526,1,1,0,0,0
714527,1,1,0,0,0
714529,1,3,0,0,0
714530,1,3,0,0,0
714531,1,3,0,0,0
714532,1,2,0,0,0
714533,1,3,0,0,0
714535,1,1,0,2,8
714536,1,1,0,0,0
714537,1,1,0,0,0
714538,1,1,0,0,0
714540,1,2,0,0,0
714541,1,1,0,0,0
714542,1,2,0,0,0
714544,1,2,0,0,5
714545,1,2,0,0,0
714547,1,2,0,0,0
714548,1,1,0,0,0
714549,1,1,0,0,0
714550,1,2,0,0,5
714551,1,2,0,0,0
714552,1,2,0,1,0
714553,1,1,0,1,0
714554,2,1,0,0,0
714555,1,1,0,0,0
714556,2,1,0,0,0
714557,1,2,0,0,0
714558,2,2,0,0,0
714559,1,1,0,0,0
714560,2,1,0,0,0
714561,1,2,0,0,3
714562,1,1,0,1,22
714565,1,3,0,0,0
714567,1,2,0,0,0
714568,1,1,0,1,9
714571,2,1,0,0,0
714572,1,1,0,0,2
714573,2,2,0,2,0
714574,1,2,0,0,6
714575,1,2,0,0,0
714576,1,1,0,0,0
714578,1,1,0,0,1
714579,1,1,0,0,0
714580,1,2,0,0,0
714581,1,2,0,0,0
714582,1,2,0,0,0
714585,1,2,1,0,0
714586,1,2,0,0,11
714587,1,2,0,0,0
714588,1,2,0,0,0
714589,1,0,0,0,0
714592,1,1,0,0,0
714593,2,1,0,0,0
714594,2,1,1,0,0
714596,1,1,0,0,0
714597,1,2,0,0,2
714598,1,1,0,2,0
714599,1,2,0,0,0
714600,1,1,0,0,7
714602,1,1,0,0,0
714604,1,2,0,0,0
714605,1,2,0,0,0
714606,1,1,0,0,0
714607,2,2,0,0,0
714608,1,1,0,1,10
714609,1,1,1,0,0
714611,1,1,0,1,0
714612,1,1,0,0,16
714613,1,1,0,0,7
714614,1,1,1,0,0
714615,1,1,0,0,4
714616,1,1,0,0,0
714617,1,1,0,0,24
714618,1,2,0,0,0
714619,1,1,0,0,0
714623,1,1,0,0,0
714625,1,1,0,1,0
714626,1,1,0,0,1
714628,1,1,0,0,0
714629,1,1,0,0,0
714630,1,2,0,0,0
714631,1,3,0,0,0
714632,2,1,0,0,0
714633,1,3,0,0,7
714634,1,1,0,0,0
714635,1,0,0,0,0
714638,1,1,1,2,0
714639,1,1,0,2,0
714640,1,1,0,0,0
714641,1,1,0,0,0
714642,1,1,0,0,11
714645,1,1,0,0,0
714646,1,2,0,0,0
714648,1,1,0,0,0
714649,1,2,0,0,4
714650,1,1,0,0,0
714651,1,3,0,0,0
714653,1,3,0,0,0
714654,1,1,0,0,0
714655,1,3,0,0,0
714656,1,2,0,0,0
714657,1,1,0,0,0
714660,1,2,0,1,8
714661,1,1,0,1,0
714662,1,1,0,1,0
714663,1,1,0,0,5
714664,1,2,0,0,18
714665,1,2,0,1,0
714668,1,2,1,0,0
714669,1,1,0,0,0
714670,1,1,1,0,0
714672,1,3,0,0,0
714673,1,2,0,1,0
714674,1,1,1,0,0
714677,1,2,0,0,0
714678,1,1,0,0,0
714679,2,1,0,0,0
714682,1,2,1,0,0
714683,1,1,0,0,0
714684,1,1,0,0,0
714686,2,2,0,0,0
714687,2,2,0,1,0
714688,2,2,0,0,0
714690,1,1,0,1,3
714691,1,1,0,0,1
714692,1,1,0,0,0
714693,1,1,0,0,0
714694,1,1,1,0,0
714695,1,1,0,0,0
714696,1,1,0,0,0
714697,1,1,0,0,0
714699,1,1,0,0,5
714700,1,1,0,0,0
714701,1,1,1,0,0
714702,2,2,0,0,0
714704,1,1,0,0,0
714705,1,1,0,0,14
714706,1,1,0,0,0
714708,1,1,0,0,4
714709,1,1,0,0,0
714711,1,1,0,0,0
714712,1,1,0,0,4
714713,1,1,0,0,0
714715,1,2,1,0,0
714716,1,1,0,0,0
714717,1,0,0,0,0
714719,1,1,0,0,0
714720,1,1,0,0,10
714721,1,1,0,0,0
714723,1,2,0,0,0
714724,1,3,0,0,0
714725,1,2,0,1,0
714726,1,1,0,0,0
714727,1,1,0,0,0
714728,1,1,0,0,7
714729,1,1,0,0,0
714730,1,2,0,0,0
714731,1,1,0,0,0
714733,1,2,0,0,0
714734,1,2,0,0,3
714735,1,1,0,0,0
714737,1,3,0,0,0
714738,1,1,0,0,0
714739,1,1,0,0,0
714740,1,1,0,0,0
714741,1,1,0,0,0
714743,1,1,0,1,0
714744,1,1,0,0,5
714745,1,2,0,0,0
714746,1,1,1,0,0
714747,1,1,0,0,0
714749,1,1,0,0,0
714750,1,1,0,0,16
714751,1,1,0,0,0
714752,1,1,0,1,0
714753,2,0,0,1,15
714755,1,1,0,0,0
714756,1,1,0,1,0
714757,1,2,0,0,1
714758,1,1,0,1,2
714759,1,2,0,0,0
714760,1,1,0,0,0
714761,1,2,0,0,0
714762,2,0,0,0,0
714763,2,0,0,0,0
714766,1,1,0,1,0
714767,1,1,0,0,0
714768,1,1,0,0,0
714769,1,1,0,1,3
714771,1,1,0,0,0
714773,1,1,0,0,2
714775,1,1,0,0,0
714776,1,1,0,1,9
714777,1,1,0,0,0
714778,1,1,0,1,6
714779,1,1,0,0,0
714780,1,2,0,0,6
714781,1,1,0,0,0
714782,1,1,0,0,0
714784,1,1,0,0,0
714785,1,1,0,0,0
714786,1,1,0,0,0
714788,1,1,0,0,0
714790,1,1,0,0,7
714791,1,1,0,0,7
714793,1,1,0,0,0
714794,1,1,0,0,0
714796,1,1,0,0,7
714797,1,1,0,0,0
714798,1,1,0,0,8
714801,1,1,0,0,1
714802,1,1,0,0,0
714803,1,0,0,0,1
714804,1,3,0,0,0
714805,1,1,0,0,0
714806,1,1,0,0,0
714807,1,1,0,0,0
714809,1,0,0,0,0
714810,1,1,0,1,0
714811,1,1,0,0,0
714812,1,1,0,0,10
714813,1,1,0,0,0
714814,1,1,0,0,0
714815,1,1,0,1,0
714816,1,0,0,0,0
714818,1,2,0,0,2
714819,1,1,0,1,0
714821,1,1,1,0,0
714822,1,1,0,0,0
714823,1,1,0,0,0
714825,1,1,0,0,3
714826,1,1,0,0,0
714827,1,1,0,0,0
714829,1,1,0,1,0
714830,1,1,0,0,0
714831,1,1,0,0,0
714833,1,1,0,0,0
714835,1,1,0,0,0
714836,1,1,0,1,0
714839,1,1,0,0,0
714840,1,1,0,0,0
714841,1,1,0,0,3
714844,1,1,0,0,0
714845,1,1,0,0,0
714846,1,1,0,0,0
714847,1,1,0,0,0
714848,1,1,0,0,0
714849,1,1,0,0,0
714851,1,1,0,0,0
714852,1,1,0,1,13
714855,1,1,0,0,0
714857,1,1,0,0,0
714858,1,1,0,0,7
714859,1,1,0,0,0
714860,1,1,0,0,0
714861,1,1,0,0,0
714862,1,1,0,1,0
714863,1,1,0,0,0
714864,2,0,1,0,0
714867,1,2,0,1,0
714868,1,1,0,0,0
714869,1,1,0,0,2
714870,1,1,0,0,0
714871,1,1,0,1,13
714872,1,1,0,0,0
714873,1,1,0,0,1
714874,1,1,0,0,0
714877,1,3,0,0,4
714878,1,1,0,0,0
714879,1,1,0,0,0
714880,1,0,0,1,28
714881,1,1,0,0,0
714882,1,1,0,0,0
714885,1,2,0,0,0
714886,1,1,0,0,1
714887,1,1,0,0,4
714888,1,2,0,0,0
714889,1,1,0,0,0
714890,1,1,0,2,26
714891,1,1,0,0,0
714893,1,1,0,0,10
714894,1,1,0,0,0
714896,1,1,0,0,0
714897,1,1,0,0,0
714898,1,1,1,0,0
714900,2,1,0,0,0
714901,2,1,0,0,0
714902,1,0,1,0,0
714904,1,1,0,0,0
714905,2,1,0,0,0
714906,1,1,0,0,0
714908,2,1,0,0,0
714909,1,1,0,0,0
714911,1,1,0,0,3
714913,1,2,0,0,0
714914,1,1,0,0,0
714915,1,1,0,0,0
714916,1,2,1,0,0
714917,1,2,0,0,0
714918,1,1,0,0,0
714921,2,1,0,0,0
714922,1,1,1,0,0
714924,1,1,0,0,0
714926,2,1,0,0,0
714927,1,2,0,0,3
714928,1,0,0,0,0
714929,1,1,0,0,4
714930,1,1,0,0,0
714931,2,1,0,0,0
714932,1,1,0,0,0
714933,1,3,0,0,0
714934,1,1,0,0,0
714937,1,1,0,0,0
714939,1,1,0,0,5
714940,1,1,0,0,7
714941,1,1,0,0,0
714942,2,1,0,0,10
714943,2,1,0,0,0
714944,1,0,0,0,1
714945,2,1,0,0,0
714946,1,1,0,0,3
714947,2,1,0,1,0
714950,1,1,0,0,0
714951,1,1,0,0,0
714952,1,1,0,0,0
714955,2,1,0,1,0
714956,1,2,0,0,0
714957,2,1,0,0,0
714958,2,1,0,0,19
714959,1,2,0,0,0
714960,2,1,0,0,0
714961,1,0,0,0,0
714964,2,1,0,0,8
714965,1,2,0,0,1
714967,2,1,0,0,0
714969,1,2,0,0,0
714970,0,2,0,0,2
714972,1,2,0,1,0
714973,1,1,0,0,0
714974,1,0,0,0,0
714976,1,2,0,0,0
714977,1,1,0,0,10
714978,1,1,0,0,0
714980,2,0,0,0,0
714981,1,3,0,0,0
714983,1,2,0,1,0
714984,1,2,0,0,0
714985,1,1,0,0,0
714986,1,2,0,0,0
714987,1,2,0,0,0
714988,1,1,0,0,0
714993,2,1,0,0,0
714994,1,2,0,0,8
714995,1,2,0,0,0
714997,1,1,0,0,0
714998,1,1,0,0,0
714999,1,1,0,0,3
715000,1,1,0,0,0
715001,1,2,1,0,0
715002,1,1,0,0,0
715003,1,1,0,1,0
715004,2,1,0,1,0
715005,2,1,0,1,0
715006,2,1,0,0,0
715007,1,2,0,0,0
715008,1,2,0,0,0
715009,2,2,0,0,0
715010,2,2,0,0,0
715013,2,0,0,1,10
715014,2,0,0,0,0
715015,0,2,0,0,0
715016,1,1,0,0,0
715017,1,2,0,1,0
715018,1,1,0,1,5
715019,2,1,0,0,0
715020,1,2,0,0,0
715021,1,2,0,0,0
715024,1,1,0,0,6
715025,1,1,0,0,0
715026,1,1,0,0,0
715027,1,1,0,1,0
715028,1,1,0,0,0
715030,1,2,0,0,0
715031,1,2,0,0,0
715032,2,1,0,0,0
715033,2,1,0,1,0
715034,1,1,1,0,0
715036,1,1,0,0,6
715037,1,1,0,1,4
715038,1,1,0,0,1
715039,1,1,0,0,2
715040,1,1,1,0,0
715041,1,1,0,0,0
715042,0,2,0,0,0
715043,2,1,0,0,0
715044,2,1,0,0,0
715045,2,1,0,0,0
715046,2,1,0,0,0
715047,2,1,0,0,0
715048,1,2,0,0,0
715051,1,1,0,0,5
715052,1,1,0,0,0
715053,1,1,0,0,0
715054,1,1,0,0,0
715055,1,1,0,0,0
715056,1,1,1,0,0
715057,1,1,0,0,0
715058,1,1,0,0,0
715061,1,3,0,0,0
715062,1,3,0,0,0
715063,2,2,0,0,0
715064,1,2,0,0,0
715066,2,1,0,2,15
715068,1,2,0,0,0
715069,1,1,0,0,6
715070,1,2,0,0,0
715071,1,3,0,0,0
715072,1,1,1,0,0
715077,2,1,0,0,0
715078,1,1,0,0,0
715079,1,1,0,0,0
715080,1,2,0,0,0
715081,2,0,0,0,0
715082,1,1,0,0,9
715083,1,3,0,0,0
715084,2,1,0,0,0
715085,1,1,0,0,10
715088,1,2,0,0,3
715089,1,2,0,0,0
715090,1,1,0,0,0
715092,2,1,0,0,0
715093,1,2,0,0,3
715094,1,1,0,0,0
715095,2,2,0,0,0
715098,1,1,0,0,0
715099,1,2,0,0,0
715100,0,1,0,0,0
715102,2,3,0,0,0
715103,1,2,0,0,0
715104,1,2,0,0,0
715105,1,2,0,0,0
715106,1,2,0,0,0
715107,1,2,0,0,0
715108,1,3,0,0,0
715109,1,3,0,0,0
715112,1,2,0,0,5
715113,1,1,0,0,0
715114,1,1,0,0,0
715116,1,2,0,0,0
715117,1,0,0,0,0
715118,1,3,0,2,29
715119,1,3,0,0,0
715122,1,1,0,0,0
715123,1,1,0,0,8
715124,1,1,0,0,0
715125,1,1,0,0,3
715126,1,1,0,0,0
715127,1,1,0,0,0
715128,1,1,0,0,0
715129,0,1,0,0,0
715131,1,3,0,0,0
715133,1,2,0,0,0
715134,1,2,0,0,0
715135,1,1,0,0,0
715136,1,1,0,0,9
715137,1,1,0,0,5
715138,1,1,0,0,5
715139,1,1,0,0,0
715140,1,1,0,0,5
715141,1,1,0,0,0
715142,1,1,0,1,13
715145,1,1,0,2,17
715146,1,1,1,0,0
715147,1,1,0,0,0
715148,1,1,0,1,0
715149,1,1,0,1,0
715150,1,1,0,0,6
715151,1,1,0,0,7
715152,1,1,0,0,0
715153,1,1,0,0,9
715154,1,1,0,0,6
715155,1,1,0,0,0
715158,1,3,0,0,0
715159,1,2,0,0,0
715160,1,2,0,0,27
715161,2,1,0,0,0
715162,1,3,0,1,0
715163,1,1,0,0,0
715164,2,1,0,0,1
715167,1,1,0,0,18
715168,1,1,0,0,0
715170,1,1,0,0,0
715171,1,1,0,0,0
715173,2,1,0,0,0
715174,2,2,0,1,0
715175,1,3,0,0,0
715176,1,1,0,0,0
715178,1,3,0,1,0
715179,2,1,0,1,0
715180,2,1,0,0,0
715181,2,1,0,0,0
715182,1,1,0,0,0
715183,1,1,0,0,0
715184,1,3,0,1,0
715185,1,1,0,1,0
715189,1,1,0,0,0
715191,1,1,0,0,4
715193,1,1,0,0,2
715194,1,1,0,0,0
715195,1,1,0,0,2
715196,1,1,0,0,0
715197,1,1,0,0,2
715198,1,1,0,0,0
715199,1,1,0,0,2
715200,1,1,0,0,0
715201,1,1,1,0,0
715202,1,2,0,0,0
715203,2,1,0,0,0
715204,1,1,0,0,0
715207,1,1,0,0,0
715208,1,1,0,0,0
715209,1,1,0,0,4
715210,1,1,0,0,0
715211,1,1,0,0,0
715212,1,1,0,0,0
715213,1,1,0,0,0
715216,1,2,0,0,0
715217,2,2,0,0,0
715218,1,1,0,1,12
715220,1,1,0,0,1
715221,1,1,0,0,1
715222,1,1,1,0,0
715223,1,1,0,0,1
715224,1,1,0,0,0
715225,1,1,0,0,9
715226,1,1,0,0,0
715227,1,1,0,0,7
715228,1,1,0,0,0
715229,1,1,0,0,1
715230,1,1,0,0,0
715231,1,1,0,0,1
715235,1,2,0,0,8
715236,1,3,0,1,0
715237,1,1,0,0,1
715238,1,1,0,0,0
